Client_name,grade,emp_title,emp_length,home_ownership,annual_inc,addr_state
1452382,A,KTEN Media,2 years,OWN,24000.0,TX
29333085,B,program manager,8 years,OWN,120000.0,WA
1846456,C,PHELPS MEMORIAL HOSPITAL CENTER,5 years,RENT,30000.0,NY
10801883,E,,,MORTGAGE,32892.0,NC
37005876,A,INet Sales Mgr,5 years,MORTGAGE,80000.0,NM
857291,B,"Ebyline, Inc",< 1 year,MORTGAGE,260000.0,CA
67823381,B,Superintendent ,3 years,MORTGAGE,142000.0,TX
27829781,C,MAIL CARRIER,8 years,RENT,60000.0,CA
28440569,B,Air Traffic Controller,10+ years,RENT,152000.0,MS
56881926,D,RN,7 years,MORTGAGE,100000.0,FL
4670888,C,Alaska National Insurance Company,< 1 year,MORTGAGE,85000.0,AK
3177209,C,Johnson & Wales University,10+ years,RENT,40000.0,RI
1041684,C,Fuel Cell and Hydrogen Energy Assocation,< 1 year,MORTGAGE,118404.0,DC
5461943,B,Clariant,4 years,MORTGAGE,60000.0,CA
42771927,A,Sr. Career Counselor,10+ years,MORTGAGE,94000.0,MD
40605255,A,Sr. Software Engineer,2 years,MORTGAGE,90000.0,VA
49262782,B,Account director,< 1 year,MORTGAGE,105000.0,CA
4235602,C,Penske Truck Leasing,10+ years,RENT,52000.0,CA
60597662,D,Project Manager 3,10+ years,MORTGAGE,100000.0,WA
1808911,C,Bank of America,1 year,RENT,37000.0,AZ
6487193,F,Shivita Films llc (a delaware corp),4 years,RENT,150000.0,CA
63000545,B,Manager,10+ years,RENT,120000.0,TX
22291444,E,Central Station Monitor,4 years,MORTGAGE,62000.0,TX
14298863,C,Engineering Supervisor,8 years,MORTGAGE,130000.0,TX
31136092,C,Correctional Officer,8 years,RENT,54200.0,CA
6057845,D,Kohl's Corporation,2 years,MORTGAGE,128000.0,WI
26217883,C,deputy sheriff,10+ years,MORTGAGE,120000.0,SC
2828687,C,University of Kansas Hosipital,10+ years,MORTGAGE,60000.0,KS
6067482,C,Metro Board of Education,10+ years,MORTGAGE,50000.0,TN
32257447,B,SALES,7 years,RENT,32000.0,NJ
13287636,B,Driver,10+ years,MORTGAGE,85000.0,MA
3736774,C,US Army,10+ years,MORTGAGE,60062.14,NC
62352836,C,AUTO TECHNICIAN ,6 years,RENT,60000.0,CA
54665381,B,mechanic,3 years,MORTGAGE,53000.0,MI
38691447,A,VP,3 years,MORTGAGE,97000.0,TX
64876811,A,Church Planting Catalyst,< 1 year,RENT,64000.0,UT
67731311,E,Engineer,10+ years,RENT,91255.0,TX
15080157,E,Marine Transportation Specialist,7 years,MORTGAGE,98916.0,MD
47377575,F,Senior Com Spec,10+ years,MORTGAGE,90000.0,CA
32798314,B,whse manager,10+ years,RENT,95000.0,NJ
4593955,A,,,MORTGAGE,60252.0,NM
4639976,C,Werk-Brau,10+ years,MORTGAGE,160000.0,OH
67249996,D,Branch Manager,3 years,RENT,50000.0,IN
49746622,B,maintenance operator ,10+ years,MORTGAGE,42000.0,TN
68318487,A,Network System Administrator,10+ years,RENT,103000.0,CO
17772552,D,Staff Apparaiser,2 years,RENT,38000.0,OH
40070464,B,Officer,< 1 year,MORTGAGE,95000.0,NY
3872963,D,Lowes Home Improvement,8 years,RENT,120000.0,NY
31637301,C,Meter reader,10+ years,MORTGAGE,39000.0,TN
63880393,D,housing inspectoe,9 years,MORTGAGE,75000.0,PA
47132361,A,manager,10+ years,MORTGAGE,90000.0,AL
69545909,B,Horticulture Support Manager,8 years,MORTGAGE,55000.0,CO
57455123,D,operation manager ,10+ years,MORTGAGE,67500.0,IL
27259106,D,legal secertary ,10+ years,MORTGAGE,25000.0,GA
14788101,C,Vice President,3 years,MORTGAGE,160000.0,PA
1567359,B,KIPP Houston,1 year,RENT,48500.0,TX
50227141,B,Manager,10+ years,RENT,45000.0,NY
8966997,B,Porter,3 years,RENT,30000.0,PA
46498505,A,Sr. Partner,6 years,MORTGAGE,85000.0,MN
72676866,D,Patient Advocate ,10+ years,MORTGAGE,40000.0,TN
3931881,B,Daktronics,10+ years,MORTGAGE,60000.0,SD
7667609,C,Tyson food ,< 1 year,RENT,26000.0,AR
38811474,C,International Account Analyst,4 years,RENT,55750.0,IN
11029461,D,maintenance mechanic,10+ years,MORTGAGE,75000.0,CA
9679122,C,machinist,7 years,RENT,39000.0,WI
47883036,B,Executive Assistant,< 1 year,RENT,68000.0,CA
28643407,A,Graphic Designer,7 years,MORTGAGE,50000.0,UT
16731189,B,Service manager,10+ years,MORTGAGE,65000.0,IL
10296770,B,teacher,10+ years,OWN,75000.0,NY
1267975,B,Anderson Equipment,10+ years,MORTGAGE,75000.0,PA
54827557,C,Owner,10+ years,MORTGAGE,75000.0,PA
67870856,B,lawntech,2 years,OWN,28000.0,PA
41901997,D,Territory Manager,4 years,RENT,42000.0,CA
70730405,B,Foreman,< 1 year,RENT,60000.0,NJ
32497886,A,Training/Quality Manager,7 years,MORTGAGE,65000.0,TX
7202614,B,MB Financial Bank,7 years,MORTGAGE,40000.0,IL
57954662,D,Supervisor,1 year,RENT,50000.0,UT
874393,D,adecco technical,10+ years,MORTGAGE,100000.0,OH
9004204,E,911 Supervisor ,3 years,OWN,68000.0,MI
14510917,E,Sales Lead,< 1 year,RENT,30000.0,TX
42425881,B,Purchasing Manager,3 years,RENT,54600.0,NJ
73455862,B,Legal Word Processor,10+ years,RENT,90509.0,CA
64816281,C,General Manager,1 year,RENT,85000.0,AL
13379646,B,X-ray tech,10+ years,MORTGAGE,155000.0,CA
66422612,B,Manager,4 years,RENT,56000.0,KS
41361320,D,Insurance Denial Specialist,2 years,OWN,40000.0,TX
59056246,A,Sr Data Scientist,2 years,MORTGAGE,145000.0,MN
4579909,D,SYSCO - SYGMA Foodservice,< 1 year,MORTGAGE,145000.0,PA
65531166,B,,,RENT,35000.0,AZ
15369667,A,Administrative Legal Assistant,10+ years,MORTGAGE,58000.0,PA
5256991,D,Food City,10+ years,OWN,42000.0,VA
62383151,C,HR Generalist,10+ years,RENT,46500.0,PA
13797199,C,,10+ years,MORTGAGE,60000.0,CA
35513116,E,MANAGER,2 years,RENT,48000.0,CA
10781284,E,Assistant Professor,< 1 year,MORTGAGE,52000.0,OK
67986118,D,Cashier,1 year,RENT,20736.0,OK
45912276,D,Manager,10+ years,MORTGAGE,81120.0,CA
1862061,B,International Bank of Commerce,9 years,MORTGAGE,104000.0,TX
8331882,C,Flagler County BCC,6 years,OWN,72000.0,FL
61595805,D,,,MORTGAGE,50000.0,IL
58658926,B,Senior Programmer,6 years,MORTGAGE,85000.0,FL
620593,A,US Government,4 years,RENT,58608.0,WA
17552332,D,Farm Hand,10+ years,RENT,56000.0,NH
73475906,D,clerk,8 years,RENT,50250.0,VT
47065291,C,Area Supervisor,6 years,MORTGAGE,70000.0,SC
59669814,A,,,MORTGAGE,61384.0,NY
27820304,E,radon supervisor,10+ years,MORTGAGE,150000.0,WA
18543971,E,Qualified Profession,< 1 year,MORTGAGE,45000.0,NC
418833,A,Self,5 years,OWN,60000.0,NY
71320291,C,Flight Attendant,10+ years,RENT,70000.0,MI
9431339,B,,10+ years,MORTGAGE,50000.0,CA
11980865,B,HHA,6 years,RENT,40000.0,NY
8089258,C,Otis elevator,10+ years,MORTGAGE,100000.0,IL
57924916,A,,,MORTGAGE,113000.0,AZ
1888954,C,Smith Watson Parker Ins Agency,10+ years,MORTGAGE,67000.0,FL
32578201,A,,,MORTGAGE,52800.0,VA
70370480,C,diesitter,10+ years,MORTGAGE,45000.0,VA
19927649,C,Adoptions Social Worker,1 year,RENT,68000.0,DC
62524047,B,Premis Technician,6 years,RENT,70000.0,CA
41220905,F,Operator III,10+ years,OWN,57000.0,OH
72199003,A,Program Leader,7 years,RENT,58000.0,NY
6992086,C,walmart,10+ years,OWN,35000.0,GA
60918420,B,Orthopaedic Technician,7 years,MORTGAGE,60000.0,AZ
65025422,A,Director,3 years,MORTGAGE,118000.0,NJ
62978117,B,Sales Manager,2 years,MORTGAGE,185000.0,PA
64707467,A,Marketing Manager,4 years,RENT,65000.0,TX
9320248,C,Member Experience Manager,7 years,MORTGAGE,57000.0,IL
532757,A,Macy's,2 years,RENT,20004.0,FL
879895,C,CVS,5 years,RENT,51500.0,CA
6917989,D,Baylor College of Medicine,10+ years,RENT,87500.0,TX
44276298,C,chef,9 years,RENT,65000.0,PA
1831530,G,Standard & Poor's,10+ years,RENT,93000.0,NJ
65606993,E,Vice President ,3 years,MORTGAGE,145000.0,FL
58228834,C,BUS OPERATOR,8 years,MORTGAGE,95000.0,NY
1972875,E,Garvey School District,< 1 year,MORTGAGE,93000.0,CA
59671812,C,Regional Sales Manager,10+ years,MORTGAGE,105000.0,CO
5014694,B,Coral Spring Dental,10+ years,MORTGAGE,50000.0,FL
11932441,A,Programmer Analyst,5 years,RENT,90000.0,NJ
7858525,A,Vertigon ,3 years,RENT,70000.0,GA
21789632,C,Federal Air Marshal,10+ years,MORTGAGE,125000.0,MI
945254,A,OMD,2 years,RENT,90000.0,NY
73435498,B,Labor and Employment Specialist IV,6 years,MORTGAGE,63000.0,CO
67731222,B,LPN,1 year,MORTGAGE,65000.0,NJ
964696,C,St. Vincent's Health System,6 years,MORTGAGE,51000.0,AL
37977494,B,,,MORTGAGE,75000.0,VA
42223239,E,,,MORTGAGE,10000.0,SC
7860900,B,,,MORTGAGE,55007.0,AL
15409504,E,teacher,6 years,MORTGAGE,72000.0,GA
71360374,B,Foreman,5 years,RENT,91000.0,WY
64193799,A,Inforation systems analyst,10+ years,MORTGAGE,120000.0,IL
1667916,C,JPMorgan Chase Bank,7 years,RENT,50000.0,NY
62504034,C,Compliance Auditor,3 years,MORTGAGE,60000.0,OH
12886761,C,Technician,5 years,RENT,70000.0,CA
19275510,C,Manager,7 years,OWN,75000.0,TN
70974937,B,Lead Event Specialist,5 years,MORTGAGE,30000.0,FL
70589437,A,Director,9 years,MORTGAGE,105000.0,VA
67756989,C,Admin Aide,10+ years,OWN,44043.0,VA
10888938,C,MEDICAL LAB TECH,4 years,RENT,42052.0,OH
11267276,A,Civil Engineer,10+ years,RENT,66000.0,KY
1661627,D,,,MORTGAGE,25584.0,FL
12587336,C,manager/driver,1 year,MORTGAGE,39000.0,FL
27969876,F,Assistant Planner,10+ years,RENT,82599.0,NJ
41439410,A,Store Supervisor,6 years,RENT,45000.0,NJ
31296341,B,ChPT,3 years,MORTGAGE,35000.0,NM
1725194,C,,5 years,RENT,50000.0,NY
17331711,B,butcher,10+ years,RENT,75000.0,NJ
31667008,C,INTERNATIONAL EXPORT SPECIALIST,2 years,RENT,65000.0,PA
42495661,B,System Design and Integration,2 years,RENT,73000.0,MO
41243317,B,Registered Nurse,7 years,MORTGAGE,71000.0,TX
8748256,B,Southwest Airlines,10+ years,MORTGAGE,65000.0,TN
1896967,B,Capitol Broadcasting Co.,10+ years,RENT,46000.0,NC
19946824,C,quality control,5 years,MORTGAGE,36000.0,CA
51954125,C,Sales,5 years,RENT,60000.0,CA
26106408,C,sales,10+ years,MORTGAGE,35000.0,NC
37506823,B,Senior Attorney,< 1 year,RENT,180000.0,TX
59693166,B,Sr. Manager,< 1 year,RENT,102500.0,NY
22631543,B,Representative,10+ years,RENT,69000.0,NY
54026056,E,sales,10+ years,OWN,138000.0,NY
65462249,B,Portfolio Manager,4 years,OWN,111500.0,OH
60155043,C,Lead Physician Relations Liaison,2 years,RENT,75000.0,CT
8330042,A,Hammer Residences,10+ years,MORTGAGE,60000.0,MN
53333242,A,Nurse,8 years,MORTGAGE,80000.0,MA
1884947,D,us postal service,10+ years,RENT,60000.0,FL
70373930,D,Postmaster,10+ years,MORTGAGE,61108.0,NY
17392361,C,Chief Strategy Officer,3 years,MORTGAGE,280000.0,NJ
13657060,B,Administrator,1 year,OWN,105000.0,NY
45799970,C,6th key carrier,10+ years,OWN,50300.0,CA
72488922,B,,,RENT,29000.0,WI
25796253,E,Correction officer,10+ years,MORTGAGE,60000.0,OH
14507689,B,Data Entry,< 1 year,OWN,40000.0,OK
12997162,A,Director Corporate Accounts,10+ years,RENT,180000.0,FL
32658909,A,Purchasing,10+ years,MORTGAGE,54000.0,IN
64648078,B,Production Manager,3 years,MORTGAGE,79900.0,TX
47052815,C,Lead Supervisor,3 years,MORTGAGE,50000.0,MI
63387061,B,Medical Assistent,10+ years,RENT,27000.0,FL
28470742,B,Compliance,10+ years,MORTGAGE,115000.0,TN
46819391,A,Sanitation operator B,8 years,OWN,45000.0,CA
64587564,D,Senior account executive,4 years,OWN,90000.0,CA
64902791,B,Strings Program Director,10+ years,RENT,60000.0,FL
822820,B,,< 1 year,RENT,48000.0,NV
14809035,D,Staff Accountant,10+ years,MORTGAGE,50000.0,FL
66362198,C,Business Process Analyst,6 years,MORTGAGE,45000.0,TX
8099647,B,DaVita Inc,10+ years,MORTGAGE,83000.0,WA
42093764,B,office,10+ years,RENT,43000.0,IN
70538804,B,Owner,< 1 year,MORTGAGE,75000.0,CT
41288493,C,Teacher,3 years,RENT,39000.0,OR
15100274,A,project manager,4 years,MORTGAGE,98000.0,GA
16871344,D,manager,6 years,MORTGAGE,33600.0,NV
42446254,D,Court Reporter,10+ years,RENT,60000.0,OK
12598995,E,buyer,10+ years,MORTGAGE,56000.0,GA
4231303,E,,,RENT,10000.0,CA
12480147,B,State Treasury Fiscal Control Analyst 3,< 1 year,MORTGAGE,56000.0,LA
11717767,B,Assistant Manager,10+ years,RENT,56000.0,CA
53875582,B,driver,5 years,RENT,62000.0,CO
50419835,C,Learning Specialist,10+ years,OWN,102560.0,GA
1355322,A,Irving Independent School District,6 years,RENT,52000.0,TX
13968042,C,Underwriter,6 years,RENT,72500.0,NY
59053299,E,Fire/Code Inspection Official,10+ years,MORTGAGE,51000.0,IL
53847712,B,,,RENT,20000.0,MN
33850891,D,Senior Claim Representative,8 years,OWN,78000.0,MA
45471643,B,,,MORTGAGE,21756.0,FL
41408345,C,Superintedent,< 1 year,RENT,92000.0,NV
43590930,D,Owner/pet groomer,9 years,MORTGAGE,49000.0,CT
64161989,E,Senior Perinatal Tech,< 1 year,RENT,35500.0,TX
10866956,B,Derrick Hand,3 years,MORTGAGE,108000.0,MT
70228142,A,Director of Health Services/School Nursi,10+ years,MORTGAGE,64000.0,WV
42436174,B,Owner operator,8 years,MORTGAGE,50000.0,CA
69833028,B,High End Finish Carpenter,4 years,OWN,100000.0,CA
24754911,D,,,OWN,34651.0,CA
19847585,B,RN,7 years,MORTGAGE,120000.0,MA
880671,F,brett robinson gulf corp,5 years,RENT,24000.0,AL
66382173,C,Software Dev Engineer,2 years,RENT,120000.0,WA
8719490,C,COMCAST,10+ years,MORTGAGE,115000.0,FL
51795396,C,installer repair,1 year,OWN,40000.0,IL
70789010,C,E-7,10+ years,RENT,65000.0,MS
30645776,A,Tile Setter,10+ years,RENT,45000.0,CA
56287949,C,SR Purchasing Agent,10+ years,RENT,41000.0,WV
15930087,B,Police Officer,10+ years,MORTGAGE,75000.0,TN
46292522,B,Financial Advisor,2 years,RENT,95000.0,CO
66055089,C,Salesman,1 year,RENT,85000.0,WI
46112456,C,Recepcionist,4 years,RENT,30000.0,FL
29863366,C,IT Director,7 years,OWN,130000.0,NC
47984165,B,Ass't Service Manager,5 years,MORTGAGE,45000.0,PA
60908153,B,Executive Assistant,1 year,RENT,60000.0,NY
43305054,B,Audit Consultant,< 1 year,RENT,62000.0,IL
58470208,A,GM,2 years,RENT,250000.0,MA
21268511,B,Accounting Specialist,< 1 year,RENT,47380.0,CA
36745195,B,Staff sergeant,10+ years,RENT,48000.0,TX
1017042,B,Wells Fargo,1 year,MORTGAGE,102000.0,FL
36055010,D,Realtor,8 years,OWN,85000.0,SC
8547732,A,Kiddie Academy of Kent Island,2 years,MORTGAGE,80000.0,MD
1325271,B,Claassen Family,< 1 year,RENT,38400.0,CA
23513601,B,health advisor,1 year,RENT,23000.0,CA
40364001,D,land Staff Specialist,3 years,RENT,88500.0,CA
3873588,A,,9 years,RENT,95000.0,GA
67600317,E,Outside Sales,5 years,MORTGAGE,92000.0,MD
69222405,C,CHIEF PETTY OFFICER,10+ years,RENT,80000.0,VA
49494023,B,maintenance tech,10+ years,OWN,70000.0,WI
65812052,B,Technology,10+ years,MORTGAGE,89000.0,NJ
65547533,B,director,9 years,OWN,104000.0,FL
13350679,A,Police Dispatcher,6 years,RENT,56000.0,CA
31446920,C,Family Resource Coordinator,10+ years,RENT,48000.0,KY
47143830,D,Data Analyst,9 years,MORTGAGE,62900.0,FL
21078272,F,Anchor / Reporter,< 1 year,RENT,89000.0,CA
72197967,D,Plant Manager,10+ years,RENT,220000.0,NY
56581211,B,Engineer,3 years,RENT,75000.0,NY
21368162,D,maintence,10+ years,MORTGAGE,53000.0,NY
44998022,B,,,RENT,21000.0,NJ
14968453,B,Bilingual School Counselor,2 years,OWN,61000.0,NY
8100134,B,contra costa county health services,10+ years,RENT,60000.0,CA
24054286,C,Teacher,10+ years,OWN,70000.0,NY
1898332,D,SSM DePaul Health Center,10+ years,RENT,47000.0,MO
66194825,A,Inspector,10+ years,RENT,58000.0,NY
34641346,A,Project Team Lead,8 years,RENT,55000.0,MI
55356036,B,Tire Tech,2 years,RENT,20000.0,CA
14410303,A,Police Officer,9 years,MORTGAGE,100000.0,CO
54036531,F,DISPATCHER,< 1 year,RENT,33000.0,CA
53907173,B,Account Manager,1 year,MORTGAGE,80000.0,CA
71197720,C,Quality Assurance Inspector,4 years,RENT,51300.0,KS
43257761,D,PST,4 years,MORTGAGE,35000.0,TN
64352408,A,"Supervisor, Customer Services",10+ years,RENT,60000.0,IL
19425352,C,Sales Professional,7 years,RENT,92000.0,NY
9678213,B,Bookkeeper,7 years,OWN,26000.0,CA
1629951,D,Systems Engineer,9 years,RENT,107500.0,WA
9957363,C,Office Administrator,1 year,RENT,25000.0,FL
8597620,B,McKinsey & Company,3 years,RENT,38000.0,FL
41115024,B,VP Marketing & Channel Sales,2 years,MORTGAGE,120000.0,CA
55176520,C,Army Instructor,10+ years,MORTGAGE,90000.0,IL
8016914,B,Rkmi,10+ years,MORTGAGE,43680.0,CO
72148247,C,Campus Connect Supervisor,2 years,RENT,35000.0,LA
63466403,B,commercial driver,8 years,MORTGAGE,35000.0,NY
37557855,B,Owner,4 years,RENT,75000.0,OR
59177406,D,Supervior,10+ years,MORTGAGE,87000.0,CA
32998731,A,Firefighter,5 years,MORTGAGE,85000.0,NJ
72209266,C,Store manager,10+ years,MORTGAGE,150000.0,TX
1770137,D,Superior,8 years,RENT,115000.0,AZ
59729750,D,Manager,10+ years,MORTGAGE,55000.0,CA
53532860,B,Pharmacist,8 years,MORTGAGE,135000.0,CO
12028804,C,registered nurse,< 1 year,MORTGAGE,70000.0,AZ
69485167,A,Sales,1 year,MORTGAGE,115000.0,NJ
28710907,E,card dealer,10+ years,MORTGAGE,60000.0,WA
18393886,D,delivery driver,4 years,MORTGAGE,75000.0,FL
64891950,B,Senior Pastor,10+ years,OWN,52000.0,KY
64903662,B,server,5 years,RENT,72000.0,NV
49544440,B,Network ENgineer,10+ years,MORTGAGE,120000.0,TX
31207008,D,Systems Engineer,10+ years,RENT,118000.0,CA
53602425,C,Rail Janitor,10+ years,MORTGAGE,54000.0,IL
1789712,D,ups store,3 years,MORTGAGE,103000.0,NJ
40070122,E,Supervisor/staff,10+ years,RENT,75612.0,FL
9266984,D,Sales Executive,1 year,MORTGAGE,110000.0,MA
69725986,B,distric leader,10+ years,MORTGAGE,38000.0,PA
31167049,C,technition,3 years,OWN,14500.0,PA
8132741,B,Disney,7 years,MORTGAGE,450000.0,NY
73518881,C,MSG,10+ years,MORTGAGE,160000.0,AL
49131860,C,General Manager,8 years,OWN,202000.0,NV
9041332,B,Paychex,4 years,RENT,69900.0,NY
60747089,E,Clinical Research Assistant ,3 years,RENT,33000.0,RI
2837114,B,"Bureau of Alcohol, Tobacco and Firearms",10+ years,RENT,94969.0,WV
40020254,B,DIRECTOR OF CARDIAC CATH,2 years,RENT,120000.0,KS
49960461,E,Sales,5 years,MORTGAGE,85000.0,FL
545163,D,Milwaukee Public Schools,10+ years,MORTGAGE,75000.0,WI
13977030,B,Attorney At Law,9 years,MORTGAGE,100000.0,PA
12439243,C,operator,3 years,OWN,50000.0,MI
63089383,D,,,MORTGAGE,99600.0,FL
64805408,C,Staff Sergeant,6 years,RENT,50000.0,NE
72210842,A,"VP, Planning and Operations",10+ years,OWN,182000.0,NY
7010675,D,sheetz,5 years,MORTGAGE,53000.0,NC
7421596,C,Deutsche Bank,7 years,MORTGAGE,240000.0,NJ
33039035,C,Mechanic,10+ years,MORTGAGE,54000.0,TX
7200770,D,Honigman Miller Schwartz and Cohn,10+ years,MORTGAGE,105000.0,MI
63306737,C,Operations,4 years,RENT,64500.0,FL
33689624,B,Tiler,3 years,RENT,32500.0,NY
57894773,B,Digital Marketing Director,8 years,MORTGAGE,180000.0,CA
37097242,D,,,MORTGAGE,32000.0,AZ
41322912,B,owner,10+ years,OWN,30000.0,MI
7117203,D,FLORIDA HOSPITAL NORTH PINELLAS,< 1 year,MORTGAGE,70000.0,FL
7419579,D,Siemens Water Technologies Corp.,10+ years,RENT,45000.0,PA
23212660,B,Database Administrator,4 years,RENT,95000.0,NJ
70397942,E,millwright,< 1 year,MORTGAGE,60000.0,TX
37727126,C,Paraprofessional,10+ years,RENT,34000.0,NY
43876724,A,Warehouse,8 years,RENT,50000.0,CA
5459598,D,,,MORTGAGE,62000.0,CA
68417921,E,long shoreman,8 years,MORTGAGE,60000.0,CA
47885384,A,Operations Dept Clerk,9 years,MORTGAGE,30000.0,IL
46386466,B,Sr. Research Associate,6 years,OWN,52490.0,NC
36945418,C,utility worker,7 years,MORTGAGE,45000.0,KS
37607285,C,Office Manager,1 year,MORTGAGE,27000.0,AZ
51843194,D,CEO,10+ years,MORTGAGE,92000.0,TX
64162802,C,Project Manager,3 years,MORTGAGE,94000.0,MD
864233,A,PUSD,5 years,RENT,80000.0,CA
58741819,B,Quality Engineer,< 1 year,MORTGAGE,99500.0,MD
54219566,B,Senior Project Manager,10+ years,MORTGAGE,106429.0,NY
14409496,D,Computer Operations Supervisor,10+ years,MORTGAGE,68500.0,MI
70268853,A,Senior Geologist,< 1 year,MORTGAGE,98400.0,AZ
57055567,A,PACS/RIS Administrator,10+ years,RENT,82000.0,CA
27690033,D,Accountant,< 1 year,RENT,50000.0,VA
1855576,C,SchoolsFirst FCU,10+ years,OWN,57179.0,CA
8099574,B,robinsons ata black belt academy,8 years,MORTGAGE,37000.0,GA
48941865,C,teacher,< 1 year,MORTGAGE,43000.0,PA
45291403,B,Payroll Administrator,4 years,OWN,31217.56,FL
30525111,F,,,RENT,17320.0,CA
42043344,A,Associate,3 years,OWN,150000.0,TN
9317155,E,ove the road truck driv,< 1 year,MORTGAGE,75276.0,IN
29012616,C,Foreman,9 years,MORTGAGE,100000.0,WV
27909872,A,Line Leader,10+ years,MORTGAGE,70000.0,IL
49381946,C,stocker,10+ years,RENT,60000.0,OH
1246126,A,Walmart Distribution Center,10+ years,MORTGAGE,60000.0,IL
65441420,A,Director,< 1 year,MORTGAGE,142000.0,PA
8732502,C,USDA,10+ years,MORTGAGE,82000.0,MD
61476104,C,CNA,3 years,RENT,22000.0,MS
24725019,E,Principal,2 years,MORTGAGE,95000.0,CA
49695006,A,Laser tech,10+ years,RENT,69000.0,CT
51421614,A,parts manager,5 years,MORTGAGE,65000.0,FL
10856919,B,Senior Planner,10+ years,MORTGAGE,71000.0,TX
66353290,B,Industrial sales engineer ,2 years,RENT,75000.0,FL
59628999,B,Property Protection Agent,10+ years,OWN,95000.0,NY
1790070,A,University of Maryland,< 1 year,RENT,57500.0,MD
5479802,B,Snohomish County,< 1 year,RENT,45000.0,WA
45178053,B,Unit Specialist,9 years,MORTGAGE,63000.0,OR
13147714,B,driver,< 1 year,RENT,35000.0,IL
7408946,B,,,MORTGAGE,68436.0,NJ
42243513,C,Pest Tech,2 years,MORTGAGE,70000.0,NC
35032835,E,,,MORTGAGE,30000.0,OH
23584379,D,BRANCH MANAGER,7 years,RENT,65000.0,NY
26218070,A,Clinical Analyst,< 1 year,RENT,77000.0,MA
66493996,A,Academic Advisor,< 1 year,OWN,37000.0,FL
27830374,B,Instructor,6 years,MORTGAGE,150000.0,TN
46192434,B,Police Officer,10+ years,MORTGAGE,85000.0,CT
64193134,B,Machine operator,3 years,RENT,52000.0,TX
55297144,B,pharmacy manager,4 years,MORTGAGE,160000.0,NJ
42513525,D,Pipeline Engineer,5 years,MORTGAGE,208000.0,PA
8122673,C,,,MORTGAGE,72000.0,MI
11636732,A,Mail carrier,10+ years,MORTGAGE,65000.0,TN
682242,A,24 Hr. Fitness,9 years,MORTGAGE,54000.0,CA
65569921,D,Payroll Administrator,6 years,MORTGAGE,62371.0,VA
1450998,A,Software Development Firm,5 years,RENT,75000.0,TX
47012440,B,Solution Architect,7 years,RENT,145000.0,NJ
2118043,B,Global Health Strategies,1 year,RENT,38000.0,NY
23071923,C,Contract Analyst,6 years,RENT,65000.0,CA
4232133,A,"vitran express, inc",10+ years,MORTGAGE,85000.0,PA
49808327,C,Executive Assistatn,< 1 year,MORTGAGE,75000.0,TX
43143317,B,Store manager,4 years,RENT,76000.0,CA
7419622,C,Baldor Electric Company,10+ years,MORTGAGE,40000.0,OK
69193062,C,Service Consultant,9 years,MORTGAGE,90000.0,CA
8093738,C,CTCA,4 years,MORTGAGE,114750.0,IN
30515134,F,Instructor,7 years,MORTGAGE,60000.0,SC
40870980,C,Graphic Design,10+ years,MORTGAGE,98700.0,VA
32258811,B,,,OWN,32487.0,LA
69842984,F,Table Games Dealer,< 1 year,RENT,50000.0,OR
14699406,C,Route Sales Representitive,10+ years,RENT,52000.0,OH
22975107,B,Sr. Manager,8 years,MORTGAGE,109000.0,IL
26867746,F,Operational Due Diligence,4 years,MORTGAGE,115000.0,IL
59753592,B,Teacher,8 years,MORTGAGE,37000.0,TN
70609032,B,Office manager RN ,10+ years,MORTGAGE,78000.0,PA
10347537,B,Corporate trainer/server,10+ years,MORTGAGE,38000.0,OH
13339971,C,Charge RN,5 years,MORTGAGE,78500.0,CO
11950149,E,,,RENT,35000.0,CO
44175346,D,deli,4 years,OWN,20000.0,NC
8727192,B,"DTZ, Inc.",8 years,MORTGAGE,110000.0,MA
8105355,C,Faith&Redeemer&Trinity&Good Shepherd Ang,10+ years,MORTGAGE,31496.0,AZ
9411358,C,Associate Product Risk Manager,5 years,RENT,116000.0,NY
47496982,A,Sales ,10+ years,OWN,80000.0,NY
4230316,B,casa blanca hotel-casino,10+ years,MORTGAGE,50000.0,NV
4224461,C,frontier,10+ years,MORTGAGE,87000.0,OR
64153498,B,Assistant Coordinating Manager ,10+ years,RENT,48670.0,NY
8316983,C,La Porte ISD,6 years,MORTGAGE,51095.0,TX
38850576,E,Senior team lead of lab,5 years,RENT,36000.0,NY
59114651,D,Project Scheduling Manager,2 years,RENT,52000.0,CA
41483478,B,Food Inspector,10+ years,MORTGAGE,78000.0,AR
10360899,D,,,MORTGAGE,75000.0,NC
19936568,B,Associate,1 year,MORTGAGE,42000.0,CA
71319932,A,Speech Pathologist,8 years,RENT,85000.0,CA
57708968,B,Plumber ,10+ years,MORTGAGE,70000.0,MO
65882190,C,Shift Operations Manager,3 years,RENT,75000.0,KS
49959310,A,Manager ,8 years,RENT,50000.0,MI
69728105,C,Universal Branch Associate,2 years,RENT,35000.0,LA
44124047,C,quality manager,1 year,RENT,122000.0,CA
58641099,B,manager,10+ years,MORTGAGE,40000.0,MD
59731835,D,Dentist,10+ years,RENT,375000.0,TX
1457822,A,Florida Power and Light Co.,10+ years,MORTGAGE,150000.0,FL
62977345,A,Owner,10+ years,MORTGAGE,260000.0,MA
